Median_X,Mean_X,Min_X,RMS_X,Std_Y,Max_X,Median_Y,Std_X,Min_Y,Std_Distance,Mean_Y,RMS_Y,Kurtosis_Y,Total_Distance,Kurtosis_X,Activity
759.5,744.265625,75,761.4902432894331,75.05543361565753,1001,392.0,161.0467946540985,41,112.44154041054414,402.703125,409.63779732832273,3.59760091592133,15116.614268426216,2.461224125486341,0
792.0,758.3984375,183,773.2667361994178,70.7786246581275,999,416.5,150.90810220150075,167,93.86356181473747,429.6640625,435.4547282008774,1.5774407717501928,12322.742905404644,0.9710643471703113,0
821.0,781.21875,183,808.4865104007611,67.74232715358687,1200,433.5,208.2011098636064,167,128.59128322177278,446.9765625,452.08082276568643,2.590888260884099,15435.388314923752,-0.5290769558172244,0
762.5,769.90625,362,795.4647717686812,64.36755825842972,1200,459.0,200.0214221925679,246,120.58911493009181,467.4296875,471.8407520684283,0.6580921967551503,12672.709181446653,-1.0987495157466127,0
721.0,731.6015625,124,755.5351631873265,63.824848351483325,1143,490.0,188.65984352813027,110,160.29375741924608,482.6171875,486.81922819204664,9.945854644903555,12875.737799466113,0.1843273217105077,0
706.5,700.3359375,124,726.8642034881757,58.67628145903058,1143,505.0,194.57940527840066,110,174.85543717748266,495.515625,498.97759531365733,16.319364853215284,13716.709071314599,0.02708687084130945,0
761.5,821.921875,204,874.9315419648557,65.1176252234838,1400,518.5,299.9160457886246,308,89.12701380940506,512.5859375,516.7055722919001,1.2589817808420847,8689.230632139126,-1.0560404870824758,0
1203.0,1105.359375,427,1136.5830232543508,99.31948595581505,1400,394.0,264.57819420656983,308,63.50092083677572,434.1953125,445.40984462346586,-0.07712155699990797,6005.0549131482885,0.7811512686064628,0
1227.0,1232.3984375,1152,1233.5124993033107,37.41323866288635,1346,341.5,52.41352101374791,200,24.45013709679251,339.9140625,341.96684095464576,2.061063070740074,3186.0454089428963,-0.6832298847664564,0
1258.5,1259.421875,1152,1261.1694349888123,101.2833347782773,1371,340.5,66.36930406056986,124,31.96049374788233,326.1484375,341.5129824582076,-0.5449818739607113,3670.027301335333,-1.267595636295857,0
1267.5,1262.7734375,1116,1265.401291957417,131.65046050052388,1493,424.0,81.50874328520588,124,88.70126256993731,392.375,413.87194200017956,5.302568908672059,5398.078490756781,-0.9063074329452765,0
1187.0,1226.2421875,1116,1228.8855691997933,80.6958926303089,1493,383.0,80.55954184772182,314,86.87608393730143,405.3203125,413.2751901729645,37.62285042473605,4929.925057708997,0.3298380682844715,0
1168.5,1084.1171875,350,1114.0055788403845,48.30847482827806,1374,358.5,256.31690044667334,178,42.25057161946285,354.703125,357.9776747577983,4.09080339398269,3790.7334213550457,2.229224129388828,0
