Mean_X,Mean_Y,Std_X,Std_Y,Min_X,Max_X,Min_Y,Max_Y,Median_X,Median_Y,Range_X,Range_Y,Variance_X,Variance_Y,Skew_X,Skew_Y,Kurtosis_X,Kurtosis_Y,RMS_X,RMS_Y,Total_Distance,Average_Distance,Maximum_Distance,Std_Distance,Direction_Change,Activity
656.0,137.921875,180.14338906826418,55.387076755181575,384,1010,44,478,646.5,146.5,626,434,32451.640625,3067.728271484375,0.450893977940216,1.400393110768992,-1.0399469811910826,9.066509292374132,680.2849701595649,148.62762823580277,4426.374073155172,34.85333915870214,545.0229352972221,72.19745906848227,2.410351980545169,0
715.0234375,190.359375,192.72898170276207,35.95368860922861,384,1019,114,478,685.0,185.0,635,364,37144.460388183594,1292.667724609375,0.03874244297329067,4.817939857351926,-1.2983684887631577,33.56041605707941,740.5423529836089,193.72495805909986,5501.833284904162,43.32152192837923,575.7308398896137,87.59517697423496,2.191606138205366,0
747.0625,214.3359375,183.33191168956375,30.793738543673026,396,1043,169,384,725.0,209.0,647,215,33610.58984375,948.2543334960938,-0.15238013193989108,2.2433343154618095,-1.1189035669037901,9.077430443956874,769.2288143004005,216.53671383278171,5091.573004186274,40.09112601721476,575.7308398896137,75.08940105038045,2.231024536608086,0
755.28125,252.59375,181.06913119976443,42.58418821508166,414,1043,171,418,760.0,254.0,629,247,32786.0302734375,1813.4130859375,-0.1685024137652368,1.3585552343221554,-1.1215733311874272,3.5119391246731917,776.6825586267532,256.1581847706608,6192.277899682763,48.75809369828947,522.7504184598995,76.21531527954728,2.3096072227873523,0
715.34375,286.859375,176.57348140629017,35.81369639690065,414,1013,236,423,704.0,279.0,599,187,31178.1943359375,1282.620849609375,0.14455057003408037,1.9579118617930493,-1.107761898319081,4.124039279091254,736.8140029885426,289.0863571236111,7157.344718756312,56.357045029577264,400.79171648126663,74.2683049041075,2.206381213644009,0
751.125,279.4375,150.5803875841738,33.11173083289365,437,1001,212,423,803.0,278.5,564,211,22674.453125,1096.38671875,-0.42915727419889466,1.1494469672821996,-0.8660038228530094,3.905068863832528,766.0699829323689,281.3924361545633,5269.481828583216,41.49198290223005,335.76479863142293,59.96611576449169,2.23475553024427,0
756.03125,220.2265625,161.13197897511685,52.98160276863653,399,1010,111,358,813.5,216.5,611,247,25963.5146484375,2807.0502319335938,-0.6263326900106861,0.028377509051821997,-0.7693298742299532,-1.0221661684839938,773.0114912632282,226.51001978389388,4700.032640489587,37.00813102747706,355.5418400132395,59.48681956887608,2.2433041792948565,0
687.515625,136.515625,171.51439372792996,50.289472117525506,399,1010,49,358,726.0,138.0,611,309,29417.187255859375,2529.031005859375,0.019342516045973254,0.6109239931306937,-1.1855181229664151,1.2782460236749689,708.5865662535524,145.4838371606963,5191.9268571580715,40.881313835890325,425.0799924720052,63.45115355699106,2.1721918220883163,0
680.046875,149.4765625,178.89250697761037,101.56440112403358,413,1017,42,445,701.5,104.0,604,403,32002.529052734375,10315.327575683594,0.1347959527429579,1.1370211722659929,-1.2515403815837614,0.07102932538865181,703.1829642774347,180.7168235458448,5296.5050016564865,41.70476379257076,425.0799924720052,59.67157555297482,2.1931708798859293,0
679.84375,209.6171875,186.55316925996593,86.06040040047364,422,1017,42,445,624.0,212.0,595,403,34802.0849609375,7406.392517089844,0.2586555918051353,-0.077578429720905,-1.2633421309230821,0.11624470203910064,704.9748998191354,226.59602338192082,5283.9211163787095,41.605678081722125,459.05337380309055,64.11965187120497,2.2063300713672196,0
684.046875,225.5078125,169.4626553336586,28.49643510976143,422,1115,171,458,668.5,223.5,693,287,28717.591552734375,812.0468139648438,0.3753266585513325,4.060674412285412,-0.7729087398459087,32.22974881328607,704.7252789208004,227.30116654452084,4813.204375267884,37.89924704935341,503.0,71.51307232972835,2.1664045275468182,0
695.25,209.5546875,177.16257540744886,41.147943560733914,432,1115,128,458,675.5,215.5,683,330,31386.578125,1693.1532592773438,0.3512262892826578,1.3470629786766184,-0.8709903160269468,8.487487195546178,717.4671704161801,213.55636331540205,4840.091789340781,38.11095897118725,575.8402556265062,76.01323239548405,1.9911207536275188,0
731.328125,160.71875,197.99203382708197,37.66524788764173,440,1072,97,254,732.0,160.0,632,157,39200.845458984375,1418.6708984375,0.023906222100198868,0.5069087791302881,-1.3367265031874171,-0.24392693601545767,757.6553780413625,165.0732791823074,4497.701604161172,35.41497326111159,575.8402556265062,66.0696970309774,1.9069997855026444,0
